"analysis" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110" "111" "112" "113" "114" "115" "116" "117" "118" "119" "120" "121" "122" "123" "124" "125" "126" "127" "128" "129" "130" "131" "132" "133" "134" "135" "136" "137" "138" "139" "140" "141" "142" "143" "144" "145" "146" "147" "148" "149" "150" "151" "152" "153" "154" "155" "156" "157" "158" "159" "160" "161" "162" "163" "164" "165" "166" "167" "168"
"MM_NOV_398857" NA "1.77" NA NA NA NA NA "0.25" "0" NA NA NA NA NA "0" NA "0.59" "1.64" "1.28" NA "0" NA NA NA "0" NA "0" "0" "0" "0" "0" NA NA "0" "6.27" "1.09" "0" "0" "0" "2.96" NA "0" "0.29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.07" "0" "0" "3.48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.93" "7.46" "11.6" "0" "0" "0" "0" "0" "0" "0" "6.84" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.4" "0" "10.2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398879" NA "0.74" NA NA "0.2" "0.07" NA "0.1" "0.35" NA NA "0" NA "0.18" "0.22" "0" "0.23" "0" "0" NA "0" NA NA NA "0" "0.09" "0" "0" "0" "0" "0" "0.29" NA "0" "0" "0" "0" "0" "0" "0" "0.3" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.58" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "1.42" "0" "0.78" "1.09" "0" "10.2" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21.8" "0" "0" "0" "0" "0" "24.3" "0" "0" "0" "15.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398882" NA "0" "0" NA "0.23" NA NA NA "0" NA NA "0" "0.05" NA "0" "0" NA NA NA "0.14" "0" NA "0.18" NA "1.48" NA "0" "0.28" "0" "6.1" "0" NA NA "0" "2.92" "0" "0" "0" NA "1.41" NA "0" "0.13" NA NA "0" "1.24" "0" "0" "0" "0" "0" "0" "6.46" "0" "0" "0" "0" "0" "0" "0" "0" "2.59" "0" NA "0" "0.96" "0" "0" "1.56" "0" "0" "0" "4.39" "0" "0" "0" NA "0" "5.45" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.92" "0" "0" "0" "0" "0" "11.4" "0" "0" "0" "0" "0" "0" "0" "0" "16.6" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398884" NA "0" NA NA "0" NA NA "0.11" "0" NA NA "0.54" NA NA NA NA "0" "0" NA NA "0" "0.16" NA NA "1.54" NA "0" NA "0" "0" "0" NA NA "0" "0" "0.52" "0" "0" "0.67" "0" NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "8.89" "0" "0" "0" "0" "0" "4.08" "0" "0" "0" "0" "0" "5.89" NA "0.73" "0.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.99" "0" "0" "0" "0" "0" "0" "8.47" "0" "0" NA "0" "0" "0" "0" "0" "7.82" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9.34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398885" NA NA NA NA NA NA NA NA "0.28" NA NA NA NA "0.14" "0.17" NA NA "0" "0" NA "0" NA NA NA "0" NA "0" NA "0" "0" "0" NA NA "0" "0" "0.37" "0" "0" NA "0.98" "0.25" "0.78" "0" NA NA "0" "0.9" "0" "0" "0" "0" "0" "0" "0" "5.39" "0" "0" "0" "0" "0" "0" "0" "1.87" "0" "0.4" "0" "0.67" "6.83" "0" "0" "0" NA "0.88" "3.18" "0" "0" "1.56" "0" "0" "0" NA "2.48" "0" NA "0" "0" "0" "9.69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.2" "0" "11.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.17" "0" "0" "6.47" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398886" NA "0.78" "0.4" NA NA NA NA "0.1" "0" NA NA "0.52" NA "0.19" "0.23" "0.2" "0" NA "0.58" "0" "0" NA "0.17" NA "1.47" NA "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0.13" "0.37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.69" "0" "0" "0" "0" "0" "0" "0.67" "0" "0" "0" "0" "0" "0" "0" "2.14" "0" "0" "0" "0" "0" "5.18" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "13.2" "0" "7.42" "0" "0" "0" "0" "0" "0" "0" "0" "16.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398887" NA "0" NA NA "0" NA NA NA NA NA NA "0" "0.05" NA NA "0.2" NA "0" NA NA "1.93" NA NA NA "0" "0.09" "0" NA "0" "0" "0" NA NA "0" "2.6" "0" "0.42" "1.57" "0.61" "0" NA "0" "0.12" NA "0" "0" "0" "0" "6.61" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.53" "0" "0.92" "0" "0" "0" "0" "0.79" "0" "4.15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.24" "0" "0" "0" "12.4" "0" "3.37" "2.91" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.7" "0" "8.43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398888" NA "0.68" NA NA NA NA NA NA NA NA NA "0.43" NA "0.16" "0.19" "0.17" "0.22" "0" "0.49" "0.11" "0" NA "0" NA "1.21" NA "0" "0.23" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" NA "0" "0.27" "0" "0" "0.3" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9.76" "0" "0" "0" NA "0" "0" "0" "0" "0" "0.81" "0" "0" "1.31" "0" "0" NA "0" "0" "0" "1.74" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.52" "0" "11.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16.7" "0" "0" "0" "0" "0" "0" "0" "13.3" "0" "0" "0" "0" "0" "10.2" "0" "0" "13.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398890" NA "0.8" "0" NA "0.22" NA NA "0.11" NA NA NA "0.53" NA NA "0.24" "0" NA "0" "0" "0.14" "0" NA NA NA "0" NA "0" "0" "0" "0" "0" NA NA NA "0" "0" "0" "0" "0" "1.45" "0" "0" "0.13" "0.36" "0.48" "0" "0" "0" "0" "0" "0" "0" "18.7" "0" "0" "10" "11.9" "0" "0" "0" "1.74" "0" "2.52" "0" "0" NA "0" "0" "0.69" "0" "0" "0" "1.22" "0" "0" "0" "0" "0" "0" "5.47" "0.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398893" NA "0" NA NA "0" "0" NA NA NA NA NA NA NA NA NA "0" NA NA "0.5" NA "0" "0.13" NA NA "0" "0.08" "0" NA "0" "5.15" "0" NA "0.07" "0" "0" "0.42" "0" "0" NA NA NA "0" "0" "0" "0.4" "0" "0" "0" "5.67" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.42" "4.82" "0" "0" "0" "0.59" "0" "0" "0.56" "1.27" "0" "0.7" "0" "0" "0" "0" "0" "0.93" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "2.93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.22" "0" "0" "0" "0" "2.01" "0" "8.85" "3.53" "11.2" "0" "6.22" "9.49" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398894" NA "0" NA NA "0.12" NA NA NA "0.2" NA "0.03" NA NA "0" NA NA "0" "0.39" "0" NA "0" "0.08" "0.09" NA "0.76" NA "0" "0.15" "0" "0" "0" NA NA "0" "0" NA NA "0" NA "0" NA "0.55" "0" "0.19" NA "2.36" "0" "0" "3.63" "0" "0" "0" "9.69" "0" "0" "5.17" "0" "0" "0" "0" "0.9" "0" "1.34" "0" "0.3" "0.37" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.46" "0" "0" NA "0" "0" "0" "0" "0.52" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.26" "1.91" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11.4" "8.32" "13.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398895" NA "0.43" NA NA NA NA NA NA "0.21" NA NA "0.29" "0" "0.1" NA NA "0" "0.39" "0.33" NA "0" "0" NA NA "0" "0" "0" "0.15" "0" "0" "0" NA "0.04" "0" "0" "0" NA "0" NA "0.76" "0" "0.55" "0" "0.19" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.7" "0" "0" "1.38" "0" "0" "0.37" "0" "0" "0.37" "0" "0" "0" "0" "0" "0" "10.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13.1" "0" "0" "0" "0" "0" "0" "0" "2.02" "5.75" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.54" "0" "0" "0" "0" "0" "11.7" "8.57" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398896" NA "0" NA NA NA "0.03" "0.01" "0.04" "0.14" NA NA "0.2" "0" NA "0.09" NA NA "0" "0" NA "0" NA NA NA "0.55" NA "0" "0" "15.5" "2.28" "0" NA NA "1.24" "1.05" "0" "0" NA NA "0.54" "0.12" "0" NA "0.14" "0.18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" NA "0.35" "0" "0" "0.6" "0" "0.32" "0.46" "0" "0" "0" "0" "0.44" "0" "0" "0.34" "0" "2" "0" "0" "0" "0" "0" "0.38" "0" "1.15" "0" "0" "0" "0" "0" "0.85" "0" "0" "1.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.88" "0" NA "0" "0" "0" "0" "6.57" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398853" NA "0.3" NA NA "0.08" NA NA "0.04" "0" NA NA NA NA NA NA "0.08" "0.09" "0.27" "0.22" NA "0" NA NA NA "0" NA "0" "0.1" "0" "0" "0" NA NA NA NA NA "0" "0.59" "0" "0" NA "0" NA NA NA "0" NA "0" "0" "0" "2.97" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" NA "0" NA "0.26" "0.34" "3.46" NA NA "0" "0" "0" "0" "0" "0" "0.79" NA "0" "0" "0" "1.25" NA "0.48" "0" "0" "0" "0" "0.37" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "9.31" "0" "0" "0" "0" "0" "0.97" "0" "0" "0" "0" "0" "0" "0" NA "4.95" "0" "0" "0" "0" "0" "0" "7.76" "0" "0" "0" "0" "5.99" "0" "2.41" "0" "0" "0" "0" "0" "8.01" "0" "0" "0" "0" "3.1" "0" "0" "3.29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16.4" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398857" NA "0.43" NA NA NA "0.04" NA NA "0" NA NA "0" "0.03" "0" "0" "0.11" NA "0.4" "0" NA "0" "0.08" NA NA "0" NA "0" "0.15" "0" "0" "0" NA NA "0" "0" "0.27" NA "0" NA "0" NA "0" NA NA "0.27" "0" "0" "0" "0" "0" "0" "4.78" "10.3" "0" "0" "5.53" "0" NA "0" "0" "0" "0" NA "0" NA NA "0.51" "0" "0" "0.87" "7.9" "0" "0.66" "0" "0" "0" "0" "0.64" "0" "3.03" NA NA "2.9" "0" "0" "0" "0" "0" "0" "2" "1.7" "0" "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0" "1.05" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.15" "5.91" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12.1" "8.82" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398860" NA "0" "0" NA "0.06" NA NA NA "0" NA NA "0.14" NA NA "0.06" "0.06" "0.07" "0.21" NA NA "0" NA "0.04" NA "0.41" NA "0" "0.08" "0" "0" "0" NA NA "0" "0.77" "0" "0.12" "0.46" "0.17" NA "0.09" "0.28" NA "0.1" "0" "0" NA "12.6" "0" "0" "2.23" "0" "0" "0" "0" "0" "3.32" NA "6.34" "0" NA "0" "0" "0" "0.15" "0" NA "0" "0.19" "0" "0" "0" "0" "0" "0" "0" "0" "0.31" "0" "0" "0" "0.92" "1.48" "0" "0" "0" "0" "0" "0.28" "0" "0" "0" "0" "0" "0" "0" NA "4.17" "0" "0" "0.66" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.66" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.38" "0" "6.02" "2.47" "0" "0" "0" "2.57" "0" "0" "0" "10" "0" "0" "0" "0" "0" "27.3" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398861" NA NA "0.11" NA NA "0.02" NA NA "0" "0" NA "0.14" NA "0.05" "0.06" "0.05" NA "0" NA NA "0" NA "0.04" NA NA NA "0" "0.07" "0" "0" "0" NA NA "0.85" "0" "0" NA "0.44" NA "0" NA "0.28" "0.03" NA NA "0" "0.33" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "1.57" "0" "0" "0" "0" NA "0" "0" "0.4" "0" "0.23" "0.32" "0" "0" "0" "0.56" "0" "1.1" "0" "0" "0" "0" "0.34" "0" "0" "0" "3.56" "0.26" "0.95" "0" "0" "0" "0.5" "0" "0" "0" "0" "0" "0" "0" "8.47" "0" NA "0" "0" "6.59" "0" "0.7" "0" "2.18" "0" "0" "0" "0" "0" "1.15" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" NA "0" "0" "0" "1.76" "0" "6.42" "1.26" "0" "0" "0" "4.22" "0" "0" "0" "0" "4.5" "0" "2.4" "0" "0" "0" "2.42" "0" "0" "0" "0" "0" "0" "6.22" "0" "0" "0" "15.8" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398866" "0" "0" NA "0.01" "0.11" "0.04" NA NA "0" NA NA NA NA "0.09" NA NA "0.12" "0" "0.3" NA "1.01" NA "0.08" NA "0" NA "0" "0.14" "0" "0" "0" "0.15" "0.04" "0" "1.37" "0.25" "0" "0.82" NA "0.68" "0" "0" "0.06" "0.18" "0" "0" NA "0" "0" "0" "0" "0" "0" NA "0" "4.92" "0" NA "0" "14.5" "0" "0" "1.26" "2.8" "0" "0" "0" "0" "0.34" "0.78" "0" "0.42" "0" "2.2" "0" "0" "1.09" "0.57" "0" "0" "0" "0" "2.65" "0" "0" "0" "0" "0" "0" "0" "1.53" "0" "0" "0.9" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.06" "0" "1.89" "0" "2.12" "0" "0" "0" "0" "0" "0" "15.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11.7" "2.35" "0" "0" "0" "0" "0" "0" "0" "4.19" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398870" NA NA "0.19" NA "0" NA NA NA "0.18" NA NA "0.25" NA NA NA NA "0.12" "0" "0" NA "0.99" "0" "0.08" NA "0" "0.04" "0" "0.13" "0" "0" "0" NA NA "0" NA "0" "0.22" NA "0.3" "0" "0.16" NA NA "0" "0.22" "0" "0" "0" "0" "0" "3.74" "0" "0" "0" "0" "0" "0" "1.85" "0" "0" "0" "0" "0" "0" "0" "0.33" "0" "4.47" "0" NA "0" "0.4" "0" "2.09" "0" "0" "0" "0.54" "1.94" "0" "0.41" "0" "2.52" "0.63" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.07" "0" "0" "2.42" NA "0" "0" "0" "12.8" "0" "0" "0" "0" "0" "0" "0" "0" "1.16" "1.78" "5.07" "1.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.43" "0" "0" "0" "0" "0" "0" "0" "0" "2.17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.8" "0" "0" "0" "0" "0" "0"
"SW-JAN-398881" "0.01" NA NA "0" NA NA "0" "0.03" "0" "0.01" NA "0.15" "0" NA "0.06" "0" "0" "0" "0" "0" "0" NA "0" "0" "0.42" "0" "0" "0.08" "0" "0" "0" NA NA NA "0.78" "0" "0.13" "0.47" NA "0.39" "0.09" "0" "0.03" "0.1" NA "1.28" "0.35" "0" "1.94" "0" "0" "2.48" "0" "1.84" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" NA "0" "0" NA "0.44" "0" "0" "0" "0" "0" "0" "0" "0.31" "0" "1.55" "0.26" "0.99" "0" "0" "0" "0" "0" "0" "0" "1.01" "0" "0" "4.13" "0.53" "0" "0" "0.64" "0" "0" "1.45" "0.66" "0" "7.21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "12.2" "0" "0" "0" "0" "0.86" "4.93" "0" "0" "0" "0" "0" "0" "0" "1.32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "8.62" "0" "0" "0" "0" "0" "0" "0" "11.4" "16.5" "0" "0" "0" "0"
"SW-JAN-398883" NA "0.54" NA NA "0" NA NA NA "0.27" NA NA "0.38" NA NA NA "0" NA "0" "0.41" "0" "0" NA NA NA "1.04" NA "0" NA "0" "0" "0" "0" NA "2.23" NA "0.35" "0" "0" "0.43" "1" "0" "0" NA "0" "0.34" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "6.7" "0" "0" "0" "0" NA "0" "1.77" "3.98" "0.39" "0" "0.66" "0" "0.47" "0" "0" "0" "0" "3.02" "0" "0" "0" "0.79" "0" "0" "0" NA "3.71" "0" "0" "0" "0" "0" "0" "2.44" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.61" "0" "0" "1.38" "0" "0" "0" "0" "0" "3.45" "0" "0" "0" "1.69" "0" "0" "0" "0" "0" "0" "0" "14.2" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "15.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398884" NA "0" "0.15" NA "0" "0" "0.01" "0.04" "0" NA NA NA "0.02" "0.07" "0.08" NA NA "0" NA NA "0" NA NA NA "0.53" NA "0" "0.1" "0" "0" "0" NA NA NA NA "0.18" "0.17" "0.58" "0.23" "0" NA "0" "0" "0" "0.17" "1.65" "0" "0" "0" "0" "0" "0" "0" "2.27" "0" "0" "0" "1.42" "0" "0" NA "0" "0.93" "0" NA "0.26" "0" "0" "0.24" "0" "0" "0" "0" "1.57" "0" "0" "0" "0" "0" "0" "0.32" "1.23" "1.88" "0" "0" "0" "0" "0" "0.36" "0" NA "0" "0" "0.66" "0" "0" "0" "0" "0" "1.83" "0" "0" "9.14" "0.69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.87" "1.35" "0" "0" "4.86" "6.47" "2.74" "0" "0" "0" "0" "0" "0" "0" "0" "6.16" "0" "0" "0" "0" "0" "1.74" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.2" "0" "0" "0" "3.27" "0" "0" "17.8" "13.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398888" NA NA "0" "0" NA NA "0" "0" "0.22" NA "0" "0.31" "0.03" "0.11" "0.14" "0" "0.15" "0" NA NA "0" NA "0" NA "0.84" "0" "0" NA "0" "0" "0" NA NA "1.92" "1.67" "0" "0.26" "0" "0.37" "0.83" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.59" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.22" "0.33" "0.4" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.67" "0" "0" "0.52" "1.95" "2.99" "0" "12.9" "0" "0" "0" "0.58" "0" "0" "0" "0" NA "0" "0" "0" "8.6" "0" "0" NA "0" "0" "1.09" "0" "0" "0" "0" "1.54" "0" "0" "0" "5.98" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.67" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30.2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398890" "0" NA "0.08" "0" "0.04" "0.01" NA NA "0" NA NA NA NA NA "0.04" NA NA "0" NA "0.02" NA NA "0.03" NA "0" NA "0" NA "0" "0" "0" NA NA "0.59" NA "0" "0" "0.3" "0" "0.26" NA NA "0" "0" "0" "0" "0.23" "0" "1.28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.32" "0" NA "0" NA "0" "0" "0" "0" NA "2.63" "0.16" "0" "0" "0" "0" "0" "0" "0" "1.03" NA "0" "0" "0.24" "0" "0" "2.37" "0" "0" "0" "0.57" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0.37" "5.07" "0" "0" "0" "0.5" "0" "0" "2.89" "0" "0.45" "0.7" "0" "0" "0" "0" "1.44" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0.87" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.71" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20.2" "19.8" "16" "0"
