"analysis" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110" "111" "112" "113" "114" "115" "116" "117" "118" "119" "120" "121" "122" "123" "124" "125" "126" "127" "128" "129" "130" "131" "132" "133" "134" "135" "136" "137" "138" "139" "140" "141" "142" "143" "144" "145" "146" "147" "148" "149" "150" "151" "152" "153" "154" "155" "156" "157" "158" "159" "160" "161" "162" "163" "164" "165" "166" "167" "168"
"SW_NOV_398853" "59996" NA NA "0" NA NA NA NA "577126" NA "104713" NA NA NA NA "0" NA "0" NA "208527" "0" NA NA NA "2122598" NA "0" "404105" "0" "0" "0" NA NA "0" NA NA "655785" "0" NA "1991172" NA "1504612" NA "531751" "709076" "0" "1807292" "0" "10188214" "0" "0" "0" "0" "0" "10285758" "0" "0" "0" "0" "0" "2517285" "0" "3784358" "0" NA "1043369" NA "0" NA NA "0" "1235098" NA "0" "0" "0" NA NA "5915719" "0" "1324111" "0" "0" NA "0" "0" "0" "0" "1468204" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3407864" "0" "0" "2833030" "0" "0" "0" "0" NA "0" "11761559" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4281965" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12979682" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398880" NA "0" "0" NA "339442" "0" NA "160137" "0" NA NA "0" "78611" "0" "0" "0" "0" "0" "891687" "0" "0" "0" "0" "174940" "0" "148854" "0" "0" "0" "0" "0" "453396" "0" "0" "0" "0" "0" "0" "0" "1954467" "0" "1522184" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20196443" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2650917" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35368483" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "42854050" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398881" NA "1175255" "0" NA "337471" NA NA NA "0" "73558" "0" "0" NA "0" "0" "0" NA "0" "0" "218461" "0" NA "266161" NA "0" NA "0" NA "0" "0" "0" "0" NA "0" "4072425" "0" "0" "0" "948312" "0" NA "1545991" "0" "520993" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8028742" "0" "0" "0" "0" "1000479" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3273764" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7109647" "0" "0" "0" "0" "5501178" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6886513" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398883" NA "0" NA NA "0" NA NA NA "0" NA NA "0" NA NA "0" "0" "374442" "0" "0" "215293" "0" NA NA NA "0" NA "0" NA "0" "0" "0" "0" NA "0" "0" "0" "650511" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1643766" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398884" NA "0" "0" NA "328633" NA NA NA "0" NA NA "770658" NA NA "353887" "314340" NA "0" "845126" "0" "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" "436841" NA "0" "0" "0" "0" "0" "0" "0" "494117" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3692763" "8262474" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1602641" "0" "0" "0" "0" "7631458" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11074870" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6598387" "0" "22884685" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398885" NA "1191588" "0" NA NA NA NA "0" "575056" NA NA "773239" "85414" "290859" "348744" "0" "0" "0" "855698" NA "0" NA "262890" NA "2142711" NA "0" "423082" "0" "0" "0" "451607" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "9795706" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2229130" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20913775" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5388595" "0" "0" "0" "25375023" "0" "0" "0" "0" "0" "30526614" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30973349" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398886" NA "0" "0" NA NA "0" NA "158298" "0" "73494" NA NA NA NA NA NA NA "0" "0" NA "0" NA NA NA "2109834" "142364" "0" "0" "0" "0" "0" "469314" NA "4708054" "3941813" "740528" "0" "0" "0" "0" NA "1519861" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17441629" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1690700" "0" "0" "0" "0" "0" "0" "0" "1274919" "0" "0" "1876447" "0" "0" "0" "0" "1459728" "0" "0" "0" "0" "2668865" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7107083" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9630235" "0" "0" "0" "0" "0" "0" "23249044" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398887" NA "0" "0" NA "0" NA NA "0" "0" NA NA "0" NA NA "0" "0" "395623" "0" "0" NA "0" "0" NA "176132" "0" NA "0" "410276" "0" "0" "0" "473347" NA "0" "0" "738758" "0" "0" "0" "1978300" "479287" "0" "201134" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9094179" "0" "0" "17145775" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18258700" "0" "0" "5043901" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25418501" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398888" NA "0" "638396" NA NA "113663" NA NA "558581" "68325" NA "0" NA "0" NA NA "0" "0" "878993" NA "0" "224329" NA NA "0" "141278" "0" NA "0" "0" "0" "456558" NA "0" "3978399" "0" "655949" "0" "0" "0" "501336" "1491590" NA NA "0" "0" "0" "0" "0" "0" "0" "0" "26777498" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "991541" "0" "0" "1255930" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "23388308" "0" "0" "0" "0" "0" "0" "0" "0" "23051132" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398889" NA "0" "0" NA NA NA NA "152174" "572500" NA NA "773835" NA NA NA "303983" "384717" "1109134" NA "217775" "0" "240973" NA NA "0" NA "0" "0" "0" "0" "0" NA NA "0" "0" "741170" NA "2348868" "943763" "0" NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "12503301" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "821664" "0" "1376107" "0" "0" "0" "0" "1254179" "0" "0" "0" "0" "3147182" "0" "0" "0" "1314477" "0" "0" "0" "0" "0" "0" "0" "1441153" "0" "0" "0" "0" "2612043" "0" "0" "0" "21658967" "0" "0" "3427537" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3506644" "5301823" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398890" "0" "1182350" "0" NA "338643" "112441" NA NA "0" NA NA "0" "0" "286131" "346392" "0" "0" "0" "0" NA "0" "221475" NA NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "727926" "0" "0" "0" "0" "0" "0" "192089" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2270549" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3459384" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17962077" "0" "31351650" "22892571" "0" "0" "0" "0" "0" "30946350" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398891" NA "0" "0" NA NA "112502" NA NA "0" "71342" NA "0" NA NA "0" "0" NA "0" NA "214205" "2999356" NA NA NA "2165111" "0" "0" "405475" "0" "0" "0" "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" NA "541559" "703731" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8216184" NA "0" "0" "0" "0" "0" "0" "1235369" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398892" NA "0" "610569" NA "0" NA NA "164033" "577967" NA NA "0" NA NA NA "302824" NA "1076508" "0" NA "0" NA NA NA "0" NA "0" "423951" "0" "8766483" "0" "439483" "123037" "0" "0" "749280" "0" "0" NA "0" "0" "0" NA "534363" "709746" "6532418" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2435772" "0" "0" "0" "0" "0" "0" "0" "979235" "0" "0" "0" "1713417" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3283967" "0" "0" "0" "0" "45860307" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "37691252" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398893" NA "0" NA NA "330937" NA NA NA "0" NA NA "756716" NA "273268" "348008" "0" "0" "1099745" "0" "0" "0" NA NA "189922" "0" NA "0" "423758" "0" "0" "0" "433819" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1008121" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9663658" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398894" NA "0" NA NA "0" "0" NA "154769" "559969" NA NA "0" NA NA "0" "0" NA "0" NA NA "0" NA NA NA "0" "143815" "0" "419203" "0" "0" "0" "449467" "0" "0" "0" "0" "0" "0" "914524" "0" "483145" "1530550" "0" "537434" "704811" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3741119" "0" "824188" NA "1334366" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3128833" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27855206" "0" "3306429" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12208511" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398895" "57376" "0" "0" NA NA NA NA NA "0" NA NA NA NA NA NA "301597" "0" "0" "855268" NA "0" NA NA "180713" "2092645" NA "28924927" "407569" "0" "0" "0" "469462" "128783" "0" "0" "730249" "0" "0" "0" "0" NA "0" NA "0" "0" "0" "1847885" "65693529" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5710962" "0" "0" "2568684" "0" "0" "8018176" "805456" "1024786" NA "0" "979228" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "4808431" "0" "0" "0" "0" "0" "0" "0" "0" "4451943" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6038320" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6716951" "0" "0" "0" "60378667" "0" "0" "0" "0" "0" "0" "0" "0" "13013344" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57259676" "0" "0" "0" "0" "0"
"SW_NOV_398897" NA "0" "0" NA NA NA NA "167542" "579454" NA NA "783556" NA "291169" NA NA NA "0" "0" NA "0" NA NA NA "0" NA "0" "430617" "0" "0" "0" NA "133207" "0" "0" NA "0" "0" "0" "0" "498029" "1493756" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "26362486" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3712480" "0" "0" "0" "1388220" "0" "983243" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "1858067" "0" "0" "0" "0" "0" "0" "0" "0" "20985078" "0" "0" "0" "3301770" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398898" NA "0" "0" NA NA NA NA NA "567623" NA NA "0" NA "0" "341871" "306212" NA "0" "0" "203769" "0" NA "261288" NA "2165322" "0" "0" "0" "0" "0" "0" NA "128330" "0" "0" "732112" "0" "0" "934536" "2038217" "0" "0" "194119" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10551079" "0" "0" "0" "0" "0" "0" "0" "0" "0" "801983" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5054852" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3321289" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25186194" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
